doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.1145/3219104.3219159,Clowder: Open source data management for long tail data,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"Clowder is an open source data management system to support data curation of long tail data and metadata across multiple research domains and diverse data types. Institutions and labs can install and customize their own instance of the framework on local hardware or on remote cloud computing resources to provide a shared service to distributed communities of researchers. Data can be ingested directly from instruments or manually uploaded by users and then shared with remote collaborators using a web front end. We discuss some of the challenges encountered in designing and developing a system that can be easily adapted to different scientific areas including digital preservation, geoscience, material science, medicine, social science, cultural heritage and the arts. Some of these challenges include support for large amounts of data, horizontal scaling of domain specific preprocessing algorithms, ability to provide new data visualizations in the web browser, a comprehensive Web service API for automatic data ingestion and curation, a suite of social annotation and metadata management features to support data annotation by communities of users and algorithms, and a web based front-end to interact with code running on heterogeneous clusters, including HPC resources. © 2018 Copyright held by the owner/author(s). Publication rights licensed to the Association for Computing Machinery.","Data curation, data management, linked data, metadata management, scientific gateways",1,0,0,1
10.1145/3219104.3229240,Supporting science gateways using apache airavata and SciGaP services,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"The Science Gateways Platform as a service (SciGaP.org) project provides a rapid development and stable hosting platform for a wide range of science gateways that focus on software as a service. Based on the open source Apache Airavata project, SciGaP services include user management, workflow execution management, computational experiment archiving and access, and sharing services that allow users to share results and other digital artifacts. SciGaP services are multi-tenanted, with clients accessing services through a well-defined, programming language-independent API. SciGaP services can be integrated into web, mobile, and desktop clients. To simplify development for new clients, SciGaP includes the PGA, a generic PHP-based gateway client for SciGaP services that also acts as a reference implementation of the API. Several example gateways using these services are summarized. © 2018 Copyright held by the owner/author(s).","cyberinfrastructures, science gateways, software-as-a-service",1,0,0,1
10.1145/3219104.3229242,Using a science gateway to deliver SimVascular software as a service for classroom instruction,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"SimVascular (http://www.simvascular.org) is open source software enabling users to construct image-based, patient-specific anatomic models and perform realistic blood flow simulation useful in disease research, medical device design, and surgical planning. The software consists of two core executables: a front-end application and a flow solver. The front-end application enables users to create patient-specific anatomic models from imaging data, generate finite-element meshes, prescribe boundary conditions, and set up an analysis. The finite-element based blood flow solver utilizes MPI and is massively scalable. SimVascular has been successfully integrated into graduate level courses on cardiovascular modeling at multiple institutions including Stanford, UC Berkeley, Purdue, and Marquette to introduce state-of-the-art modeling to the students and provide a basis for hands-on projects. While the front-end application can be installed and run on a laptop, the flow solver requires high performance computing (HPC) for realistic problem sizes. This provides a significant challenge for instructors as many students are unfamiliar with HPC, and local resources might be limited or difficult to administer. There is also a need to provide user and group management capabilities for courses: students should authenticate using campus credentials, instructors should be able to access students' work, and students' access to computing allocations should be limited. Our poster will detail an Apache Airavata-based science gateway to address these needs. XSEDE's Comet provides the backend computing power. This approach allows the SimVascular team to provision HPC resources and install and maintain the software providing students access at institutions across the country. The science gateway interface provides access to SimVascular's flow solver, while allowing students to use SimVascular's desktop interfaces. © 2018 Copyright held by the owner/author(s).","ACM proceedings, apache airavata, science gateways",1,0,0,1
10.1145/3219104.3229243,PHASTA science gateway for high performance computational fluid dynamics,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"The Parallel Hierarchic Adaptive Stabilized Transient Analysis (PHASTA) software supports modeling compressible or incompressible, laminar or turbulent, steady or unsteady flows in 3D using unstructured grids. PHASTA has been applied to industrial and academic flows on complex, as-designed geometric models with over one billion mesh elements using upwards of one million compute cores. The PHASTA Science Gateway (phasta.scigap.org) brings these increasingly critical technologies to a larger user base by providing a central hub for simulation execution, simulation data management, and documentation. Researchers and engineers using the gateway can easily define and execute simulations on the TACC Stampede2 Skylake and Knights Landing nodes without being burdened by the details of remote access, the job scheduler, and filesystem configuration. In addition to simplifying the simulation execution process, the gateway creates a searchable archive of past jobs that can be shared with other users to support reproducibility and increase productivity. Our poster presents the construction of the gateway with Apache Airavata, the simulation definition process, applications it currently supports, and our ongoing efforts to expand functionality, the user base, and the community. © 2018 Copyright held by the owner/author(s).","Science Gateways Research Center, apache airavata, CFD, Paralllel Unstructured Mesh, Pervasive Technology Institute, science gateways",1,0,0,1
10.1145/3219104.3229244,A new science gateway to provide decision support on carbon capture and storage technologies,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"Carbon dioxide capture and storage (CCS) is a promising technology for mitigating climate change, and its implementation is considered critical to meeting threshold targets for global warming in the 21st century. We have developed a new science gateway application for the successful modeling software known as SimCCS that is used for evaluating complex, integrated CCS infrastructure. Using the Apache Airavata middleware and high-performance computing resources made available by the Extreme Science and Engineering Discovery Environment, we built the SimCCS Gateway to expand the tool's scalability for decision support and risk assessment. Case studies developed for evaluating a proposed CCS technology at Duke Energy's Gibson Station coal-fired power plant in southwest Indiana demonstrate its improved ability in data analysis as well as risk assessment at various uncertainty levels. Further work is continuing to expand the functionality of both web and desktop clients, and to develop an active user group community in research and industry via the SimCCS Gateway interface. © 2018 Copyright is held by the owner/author(s).","Carbon capture, science gateways",1,0,0,1
10.1145/3219104.3229245,The CSBG - LSU Gateway: Web based hosted gateway for computational system biology application tools from Louisiana state university,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"Science gateways are identified as an effective way to publish and distribute software for research communities without the burden of learning HPC (High Performance Computer) systems. In the past, researchers were expected to have in-depth knowledge about using HPC systems for computations along with their respective science field in order to do effective research. Science gateways eliminate the need to learn HPC systems and allows the research communities to focus more on their science and let the gateway handle communicating with HPCs. In this poster we are presenting the science gateway project of CSBG (Computational System Biology Group - www.brylinski.org) of Department of Biological Sciences with Center for Computation & Technology at LSU (Louisiana State University). The gateway project was initiated in order to provide CSBG software tools as a service through a science gateway. © 2018 Copyright held by the owner/author(s).","apache airavata, bioinformatics, Computational System Biology, science gateways",1,0,0,1
10.1145/3219104.3229252,Simplifying access to campus resources at Southern Illinois University with a science gateway,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"Not all the researchers are comfortable in using High Performance Computing (HPC) Systems. Southern Illinois University's Office of Information Technology (OIT) Research Computing assists our researchers to get on these systems and use them for their research activities. One such potential use case at SIU involves the group of researchers from Life Sciences who were trying to use MaSuRCA [3], a genome-sequencing tool for their research. Although the leaders of this research are well versed in using BigDog [4](SIU's HPC Cluster), other fellow researchers did have issues in using the cluster for their work. It was time to look for efficient ways of enabling them to use the cluster. We examined using Science Gateways which can help our researchers to use the computational cluster without logging on to a Linux-based HPC system. OIT is currently collaborating with the Science Gateways Research Center at Indiana University (IU) on the use of Apache Airavata [1] as a Science Gateway framework for the MaSuRCA user community at SIU. The IU team members provide hosting and operations for Apache Airavata middleware as part of the SciGaP.org project. IU collaborators also provide a basic science gateway user interface, the PGA. The SIU gateway, although hosted off campus, is integrated with SIU's BigDog cluster. © 2018 Copyright is held by the owner/authors(s).","apache airavata, MaSuRCA, science gateways",1,0,0,1
10.1145/3219104.3229265,Science gateway implementation at the University of South Dakota: Applications in research and education,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"Science Gateways are virtual environments that accelerate scientific discovery by enabling scientific communities to more easily and effectively utilize distributed computing and data resources. Successful Science Gateways provide access to sophisticated and powerful resources, while shielding their users from the underlying complexities. Here we present work completed by the University of South Dakota (USD) Research Computing Group in conjunction with the Science Gateways Community Institute (SGCI) [1] and Indiana University on setting up a Science Gateway to access USD's high-performance computing resources. These resources are now available to both faculty and students and allow ease of access and use of USD's distributed computing and data resources. The implementation of this gateway project has been multifaceted and has included placement of federated user login, user facilitation and outreach, and integration of USD's cyberinfrastructure resources. We present this project as an example for other research computing groups so that they may learn from our successes and the challenges that we have overcome in providing this user resource. Additionally, this project serves to exemplify the importance of creating a broad user base of research computing infrastructure through the development of alternative user interfaces such as Science Gateways. © 2018 Copyright held by the owner/author(s).","apache airavata, gateways, Keycloak, SciGaP",1,0,0,1
10.1145/3219104.3229270,Evaluating NextCloud as a file storage for apache airavata,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"Science gateways enable researchers from broad communities to access advanced computing and storage resources. The researchers analyze large amounts of data using the compute resources and the generated results, usually files are saved in the storage. Consider a scenario where a researcher has large output data files of historically run experiments on an external server. If the researcher wants to move the data to the gateway storage, then the only way to do it is through data transfer. This task would be cumbersome and time consuming. The paper discusses an approach through which historic or any data existing on a different server or in a cloud storage (Google Drive) or in an object storage (Amazon S3) can be ingested into the existing gateway without actually transferring it to the server. We discuss about a software called NextCloud and how it can be used as a gateway storage by integrating it with Apache Airavata. Airavata currently uses local file storage to store user related data files. On the client side, Airavata clients use different protocols like HTTP and SFTP for file transfer. NextCloud is an open source file share and communication platform that provides a common file access layer through its universal file access to different data sources. Integrating NextCloud with Airavata could solve the problem of providing unified file transfer API across all the Airavata clients. As NextCloud supports various external storages, its integration with Airavata would also enable the data ingestion and importing large data from different storage sources to Airavata. © 2018 Copyright is held by the owner/author(s).","apache airavata, File Storage, File Transfer, NextCloud, WebDAV",1,0,0,1
10.1145/3219104.3229278,Searching the sequence read archive using Jetstream and Wrangler,Practice and Experience in Advanced Research Computing,2018,Conference Paper,"The Sequence Read Archive (SRA), the world's largest database of sequences, hosts approximately 10 petabases (1016 bp) of sequence data and is growing at the alarming rate of 10 TB per day. Yet this rich trove of data is inaccessible to most researchers: searching through the SRA requires large storage and computing facilities that are beyond the capacity of most laboratories. Enabling scientists to analyze existing sequence data will provide insight into ecology, medicine, and industrial applications. In this project we specifically focus on metagenomic sequences (whole community data sets from different environments). We are developing a set of tools to enable biologists to mine the metagenomes in the SRA using the NSF-funded cloud computing resources, Jetstream and Wrangler. We have developed a proof-of-principle pipeline to demonstrate the feasibility of the approach. We are leveraging our existing infrastructure to enable all scientists to access the SRA metagenomes regardless of their computational ability and are working to create a stable pipeline with a science gateway portal that is accessible to all researchers. © 2018 Copyright held by the owner/author(s).","apache airavata, Bacteriophage, Credential Store, Jetstream, metagenomics, Metagenomics Discovery Challenge, SciGaP, Search SRA, Sequence Read Archive, SRA, SRA Gateway, Wrangler",1,0,0,1
10.1145/3311790.3396621,PEGR: A management platform for ChIP-based next generation sequencing pipelines,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"There has been a rapid development in genome sequencing, including high-throughput next generation sequencing (NGS) technologies, automation in biological experiments, new bioinformatics tools and utilization of high-performance computing and cloud computing. ChIP-based NGS technologies, e.g. ChIP-seq and ChIP-exo, are widely used to detect the binding sites of DNA-interacting proteins in the genome and help us to have a deeper mechanistic understanding of genomic regulation. As sequencing data is generated at an unprecedented pace from the ChIP-based NGS pipelines, there is an urgent need for a metadata management system. To meet this need, we developed the Platform for Eukaryotic Genomic Regulation (PEGR), a web service platform that logs metadata for samples and sequencing experiments, manages the data processing workflows, and provides reporting and visualization. PEGR links together people, samples, protocols, DNA sequencers and bioinformatics computation. With the help of PEGR, scientists can have a more integrated understanding of the sequencing data and better understand the scientific mechanisms of genomic regulation. In this paper, we present the architecture and the major functionalities of PEGR. We also share our experience in developing this application and discuss the future directions. © 2020 ACM.","next generation sequencing pipeline, science gateways, web application",1,0,0,1
10.1145/3311790.3396628,Building Science Gateways for Humanities,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Building science gateways for humanities content poses new challenges to the science gateway community. Compared with science gateways devoted to scientific content, humanities-related projects usually require 1) processing data in various formats, such as text, image, video, etc., 2) constant public access from a broad audience, and therefore 3) reliable security, ideally with low maintenance. Many traditional science gateways are monolithic in design, which makes them easier to write, but they can be computationally inefficient when integrated with numerous scientific packages for data capture and pipeline processing. Since these packages tend to be single-threaded or nonmodular, they can create traffic bottlenecks when processing large numbers of requests. Moreover, these science gateways are usually challenging to resume development on due to long gaps between funding periods and the aging of the integrated scientific packages. In this paper, we study the problem of building science gateways for humanities projects by developing a service-based architecture, and present two such science gateways: the Moving Image Research Collections (MIRC) - a science gateway focusing on image analysis for digital surrogates of historical motion picture film, and SnowVision - a science gateway for studying pottery fragments in southeastern North America. For each science gateway, we present an overview of the background of the projects, and some unique challenges in their design and implementation. These two science gateways are deployed on XSEDE's Jetstream academic clouding computing resource and are accessed through web interfaces. Apache Airavata middleware is used to manage the interactions between the web interface and the deep-learning-based (DL) backend service running on the Bridges graphics processing unit (GPU) cluster. © 2020 ACM.","Angular, Deep-Learning, humanities, Java Play platform, science gateways",1,0,0,1
10.1145/3311790.3396631,GeoEDF: An Extensible Geospatial Data Framework for FAIR Science,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Collaborative scientific research is now increasingly conducted online in web-based research platforms termed ""science gateways"". Most science gateways provide common capabilities including data management and sharing, scientific code development, high performance computing (HPC) integration, and scientific workflow execution of varying automation. Despite the availability of scientific workflow frameworks such as Pegasus and workflow definition languages such as the Common Workflow Language (CWL), in practice typical workflows on science gateways still involve a mix of non-reusable code, desktop tools, and intermediate data wrangling. With the growing emphasis on FAIR (Findable, Accessible, Interoperable, Reusable) science, such mixed workflows present a significant challenge to ensuring compliance to these principles. These challenges are further compounded in the earth sciences where researchers spend inordinate amounts of time manually acquiring, wrangling, and processing earth observation data from repositories managed by organizations such as NASA, USGS, etc. Our extensible geospatial data framework, GeoEDF is designed to address these challenges, making remote datasets directly usable in computational code and facilitating earth science workflows that execute entirely in a science gateway. In this paper we describe the design of GeoEDF, current implementation status, and future work. © 2020 ACM.","data framework, FAIR science, geospatial, scientific workflows",1,0,0,1
10.1145/3311790.3396634,Building an Interactive Workbench Environment for Single Cell Genomics Applications,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"We discuss the procedure to build an interactive workbench environment for single cell genomics applications with the Open OnDemand (OOD) science gateway. In our approach, an end-user submits a complex single cell RNA sequencing (scRNA) pipeline, checks the status of the job, and visualizes the output results. All of these tasks are accomplished through a web browser, relieving the users from the complexities involved in developing and handling a large-scale workflow. Our approach helped researchers in processing several input data sets of scRNA in the campus HPC cluster. Although the current work is focused on scRNA analysis, the same approach can be extended for any workflow. © 2020 ACM.","Computational Workbench, science gateways, Single Cell Genomics, user interfaces, Workflow Management Systems",1,0,0,1
10.1145/3311790.3396635,Custos: Security Middleware for Science Gateways,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Science gateways represent potential targets for cybersecurity threats to users, scientific research, and scientific resources. In this paper, we introduce Custos, a software framework that provides common security operations for science gateways, including user identity and access management, gateway tenant profile management, resource secrets management, and groups and sharing management. The goals of the Custos project are to provide these services to a wide range of science gateway frameworks, providing the community with an open source, transparent, and reviewed code base for common security operations; and to operate trustworthy security services for the science gateway community using this software base. To accomplish these goals, we implement Custos using a scalable microservice architecture that can provide highly available, fault tolerant operations. Custos exposes these services through a language-independent Application Programming Interface that encapsulates science gateway usage scenarios. © 2020 ACM.","apache airavata, custos, cybersecurity, microservices, science gateways, service mesh",1,0,0,1
10.1145/3311790.3396650,An extensible Django-based web portal for Apache Airavata,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"The Apache Airavata science gateway middleware project has developed a new web frontend for the middleware's API based on the Django web framework and the Vue.js JavaScript framework. This new frontend has been designed to be a framework, called the Airavata Django Portal Framework (ADPF) that science gateway developers can use to customize and extend the user interface to add domain specific UI metaphors and to add gateway-specific user workflows. There are three main modes of extensibility: 1) custom scientific application execution configuration, 2) custom application results analysis, and 3) wholly custom user workflows. These modes of extensibility come out of the project's experience working with science gateways over the years. This new framework has been put into production for the 30+ science gateways hosted by the Science Gateways as a Platform (SciGaP) project at Indiana University and several gateways have already made extensions using ADPF. © 2020 ACM.","Django, Python, science gateways, user interfaces, web portals",1,0,0,1
10.1145/3311790.3396651,FutureWater Indiana: A science gateway for spatio-temporal modeling of water in Wabash basin with a focus on climate change,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"In this manuscript, we describe the FutureWater Science Gateway, which simulates regional watersheds spatially and temporally to derive hydrological changes due to changes in critical effectors such as climate, land use and management, and soil conditions. We also discuss the gateway design, creation, and production deployment and how the resulting data is organized and explored. The FutureWater gateway is built based on the Apache Airavata gateway middleware framework and hosted under the SciGaP project at Indiana University. The gateway provides an integrated infrastructure for simulations based on parallelized Soil and Water Assessment Tool (SWAT) and SWAT-MODFLOW software execution on Extreme Science and Engineering Discovery Environment (XSEDE) and Indiana University's (IU's) HPC resources. It organizes data in optimized relational databases and enables intuitive simulation result data exploration. The visualization involves geographical map integration and dynamic data provisioning using the R-Shiny application deployed in the gateway. The gateway provides simple, intuitive user interfaces for providing simulation input data and combines available model data; it makes it possible to set up and execute the simulation on HPC systems and ingest the results into the databases. The portal addresses the needs of diverse stakeholder communities for education, research, exploration, and planning in academic, governmental, and non-governmental organizations. © 2020 ACM.","FutureWater Science Gateway, River basins climate interaction.",1,0,0,1
10.1145/3311790.3396654,A Science Gateway for Simulating the Economics of Carbon Sequestration Technologies: SimCCS2.0,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"The SimCCS2.0 Gateway provides a science gateway for optimizing CO2 capture, transport, and storage infrastructure. We describe the design, creation, and production deployment of this platform, which is based on an Apache Airavata gateway middleware framework. This gateway provides an integrated infrastructure for data, modeling, simulation, and visualization of carbon sequestration technologies and their economics. It does so through simple user interfaces to map and select input data, build models, and set up and execute simulations on high performance computing systems. Also featured are community case studies to use as reference sets for verifying reproducibility of published models and reusing their respective data for modified simulations. The portal addresses the needs of diverse international stakeholders and provides a platform for integrating novel and complex models for carbon sequestration technologies moving into the future. © 2020 ACM.","Carbon Sequestration, SimCCS2.0 Science Gateway",1,0,0,1
10.1145/3311790.3396656,Frontera: The Evolution of Leadership Computing at the National Science Foundation,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"As part of the NSF's cyberinfrastructure vision for a robust mix of high capability and capacity HPC systems, Frontera represents the most recent evolution of trans-petascale resources available to all open science research projects in the U.S. Debuting as the fifth largest supercomputer in the world, Frontera represents a robust and well-balanced HPC system designed to enable large-scale, productive science on day one of operations. The system provides a primary compute capability of nearly 39PF, delivered completely via more than 8,000 dual-socket servers with conventional Intel 8280 (""Cascade Lake"") processors. A unique configuration of both desktop GPUs and advanced floating units from NVIDIA enables both machine learning and scientific workloads, and the system delivers nearly 2TB/s of total filesystem bandwidth with 55 PB of usable Lustre disk-based storage and 3PB of all flash Lustre storage. A Mellanox InfiniBand (IB) interconnect provides very low latency with 100Gbps to each node, and 200Gbps between switches in a fat tree topology with minimal oversubscription for efficient communication, even in jobs that use the full system with complex communication patterns. The system hardware is complemented by a robust set of software services, including Application Programmer Interfaces (APIs) to support an evolving user base that increasingly demands productive access via science gateways and automated workflows, as well as a first-of-its-kind partnership with the three major cloud service providers to create a bridge between ""traditional"" HPC and the cloud infrastructure upon which research increasingly depends. © 2020 ACM.","cyberinfrastructures, HPC, supercomputer, system design",1,0,0,1
10.1145/3311790.3396661,Scientific Data Annotation and Dissemination: Using the 'Ike Wai Gateway to Manage Research Data,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Granting agencies invest millions of dollars on the generation and analysis of data, making these products extremely valuable. However, without sufficient annotation of the methods used to collect and analyze the data, the ability to reproduce and reuse those products suffers. This lack of assurance of the quality and credibility of the data at the different stages in the research process essentially wastes much of the investment of time and funding and fails to drive research forward to the level of potential possible if everything was effectively annotated and disseminated to the wider research community. In order to address this issue for the Hawai'i Established Program to Stimulate Competitive Research (EPSCoR) project, a water science gateway was developed at the University of Hawaiĝ€i (UH), called the ĝ€ike Wai Gateway. In Hawaiian, ĝ€ike means knowledge and Wai means water. The gateway supports research in hydrology and water management by providing tools to address questions of water sustainability in Hawaiĝ€i. The gateway provides a framework for data acquisition, analysis, model integration, and display of data products. The gateway is intended to complement and integrate with the capabilities of the Consortium of Universities for the Advancement of Hydrologic Science's (CUAHSI) Hydroshare by providing sound data and metadata management capabilities for multi-domain field observations, analytical lab actions, and modeling outputs. Functionality provided by the gateway is supported by a subset of the CUAHSI's Observations Data Model (ODM) delivered as centralized web based user interfaces and APIs supporting multi-domain data management, computation, analysis, and visualization tools to support reproducible science, modeling, data discovery, and decision support for the Hawai'i EPSCoR ĝ€ike Wai research team and wider Hawaiĝ€i hydrology community. By leveraging the Tapis platform, UH has constructed a gateway that ties data and advanced computing resources together to support diverse research domains including microbiology, geochemistry, geophysics, economics, and humanities, coupled with computational and modeling workflows delivered in a user friendly web interface with workflows for effectively annotating the project data and products. Disseminating results for the ĝ€ike Wai project through the ĝ€ike Wai data gateway and Hydroshare makes the research products accessible and reusable. © 2020 Owner/Author.","annotation, data, datasets, discovery, dissemination, FAIR",1,0,0,1
10.1145/3311790.3397342,Atomic and Molecular Scattering Applications in an Apache Airavata Science Gateway,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"We document recent progress made in the development and deployment of a science gateway for atomic and molecular physics (AMP) [10]. The molecular scattering applications supported in the gateway and the early phase of the project were described in a preliminary report [33]. Here, we present recent advances in both the platform's capabilities and in its adoption for additional software suites and new possibilities for further development. The past year has seen substantial progress, with the addition of two new software suites and additional authors. A very successful workshop, supported by the MOLSSI, NSF, and NIST, was held at NIST from Dec 11-13, 2019. The agenda contained discussions of the science as well as demonstrations of the codes both in production and learning modes. More than 30 scientists participated in the workshop. Over the past few months, the number of registered gateway users has grown to over 60. The applications being deployed provide users with a number of state-of-the-art computational techniques to treat electron scattering from atomic and molecular targets, as well as the interaction of radiation with such systems. One may view all of these approaches as generalized close-coupling methods, where the inclusion of electron correlation is accomplished via the addition of generalized pseudostates. A number of the methods can also be employed to compute high-quality bound-state wave functions by closing the channels and imposing exponentially decaying boundary conditions. The application software suites are deployed on a number of NSF and DoE supercomputing systems. These deployments are brought to the user community through the science gateway with user interfaces, post-processing, and visualization tools. Below we outline our efforts in deploying the Django web framework for the AMPGateway using the Apache Airavata gateway middleware, discuss the new advanced capabilities available, and provide an outlook for future directions for the gateway and the AMP community. © 2020 ACM.","Atomic and Molecular Physics, Light-Matter Interaction, science gateways",1,0,0,1
10.1145/3311790.3399617,Online Single-cell RNA-seq Data Denoising with Transfer Learning,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Single-cell RNA sequencing (scRNA-seq) technology brings in unprecedented opportunities to new findings in fields including immunology, neuroscience and cancer research. However, the data is still very noisy and suffers from low capture rates. We develop an open-to-public gateway where users can perform online data denoising to improve the quality of their single-cell RNA sequencing datasets. Our gateway can provide a free, convenient, fast and reliable parallel computation platform to handle more than 50K cells at one time. The gateway is based on SAVER-X, a computational and statistical tool that combines deep autoencoder with Bayesian inference for scRNA-seq denoising, and features transfer learning from relevant public datasets. It allows general users and clinicians to improve their data quality without seeking additional computational resources or statistical training, thus would benefit researchers with a wide range of backgrounds. © 2020 ACM.","Bayesian analysis, neural networks, science gateways, single-cell transcriptomics",1,0,0,1
10.1145/3311790.3399623,Secure XSEDE Information APIs,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Modern research increasingly relies on network accessible data, execution, security, and information access digital services. These services often provide web based user interfaces and Application Programming Interfaces (APIs). By invoking APIs software developers can create increasingly advanced research enhancing digital services. For example, researchers can access Science Gateways and Portals using a web browser to do analysis, simulations, machine learning, and visualizations that seamlessly combines gateway functionality with remote API accessible digital services. XSEDE's Mission is to ""Substantially enhance the productivity of a growing community of scholars, researchers, and engineers through access to advanced digital services that support open research; and coordinate and add significant value to the leading cyberinfrastructure resources funded by the NSF and other agencies."". The XSEDE Cyberinfrastructure Integration (XCI) team's mission is to ""integrate, adapt, and disseminate software tools and related services across the national CI community... and to enable the creation of an integrated national cyberinfrastructure."" XCI introduces two new secure XSEDE information access APIs and propose that the OAuth 2.0 API security they use can accelerate development of powerful research enhancing digital services by breaking down services-to-service interactions barriers. © 2020 ACM.","globus auth, oauth, secure api, XSEDE",1,0,0,1
10.1145/3311790.3399625,Neuroscience Gateway Enabling Large Scale Modeling and Data Processing in Neuroscience Research,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"The Neuroscience Gateway (NSG) has been serving the computational neuroscience community over seven years since its inception in early 2013. It has fulfilled its original goal of catalyzing progress in computational neuroscience by reducing technical and administrative barriers that neuroscientists face in accessing and using high performance computing (HPC) resources needed for large scale neuronal modeling projects involving tools and software which require and run efficiently on HPC resources of XSEDE (Extreme Science and Engineering Discovery Environment). In recent years, in addition to computational neuroscientists, growing numbers of experimentalists such as cognitive neuroscientists, psychologists, biomedical researchers, physicists and electrical engineers are increasingly interested in using NSG for their neuroscience data processing and analysis needs. We also notice an expanding use of machine/deep learning approaches in neuroscience research. To accommodate the needs of these types of data processing and machine/deep learning workloads NSG is adding new cyberinfrastructure (CI) capabilities, features and resources. Large scale computational workloads that are focused on processing and analysis of brain image data and machine learning require high throughput computing (HTC) resources than HPC, utilize commercial cloud and GPUs, and use various data functionalities, such as ability to transfer/store large data to/on NSG, validate the data, process same data by multiple users on NSG provided compute resources, publish final data products, visualize the data, search the data etc. Until now, NSG has primarily been a resource for neuroscience users who use NSG for their computational neuroscience work and, more recently, data processing workloads. But recently there is a demand from the neuroscience community to make NSG an environment where neuroscience tool developers can test, benchmark, and scale their newly developed tools and eventually disseminate their tools via the NSG for neuroscience users. In this short poster-paper we will show (i) how NSG has been successfully serving primarily the computational neuroscience community, as well as some data processing focused neuroscience researchers, until now, (ii) how we plan NSG to be a tool developers environment in addition to it already successfully being a science gateway for the neuroscience community and (iii) how NSG is transforming to accommodate more data processing and machine learning oriented neuroscience users. © 2020 ACM.","clouds, data processing, HPC, HTC, Neuroscience, science gateways",1,0,0,1
10.1145/3311790.3400853,TopPIC Gateway: A Web Gateway for Top-Down Mass Spectrometry Data Interpretation,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"Top-down mass spectrometry-based proteomics has become the method of choice for identifying and quantifying intact proteoforms in biological samples. We present a web-based gateway for TopPIC suite, a widely used software suite consisting of four software tools for top-down mass spectrometry data interpretation: TopFD, TopPIC, TopMG, and TopDiff. The gateway enables the community to use heterogeneous collection of computing resources that includes high performance computing clusters at Indiana University and virtual clusters on XSEDE's Jetstream Cloud resource for top-down mass spectral data analysis using TopPIC suite. The gateway will be a useful resource for proteomics researchers and students who have limited access to high-performance computing resources or who are not familiar with interacting with server-side supercomputers. © 2020 ACM.","apache airavata, Proteomics, science gateways, SciGaP, Top-down mass spectrometry, XSEDE",1,0,0,1
10.1145/3311790.3401777,SLATE: Monitoring Distributed Kubernetes Clusters,Practice and Experience in Advanced Research Computing,2020,Conference Paper,"The SLATE (Services Layer at the Edge) accelerates collaborative scientific computing through a secure container orchestration framework focused on the Science DMZ, enabling creation of advanced multi-institution platforms and novel science gateways. The goal of the SLATE project is to provide a secure federation platform to simplify deployment and operation of complex and often specialized services required by multi-institution scientific collaborations, utilizing where applicable open source, cloud native tooling such as Kubernetes. This paper outlines the design and operation of a monitoring infrastructure suitable for application developers and resource providers which gives visibility to resource utilization and service deployments across a network of independently managed Kubernetes clusters. © 2020 ACM.","Containerization, distributed computing, Distributed Monitoring, Edge computing",1,0,0,1
10.1145/3332186.3332191,"GenApp, containers and ABACO",Practice and Experience in Advanced Research Computing,2019,Conference Paper,"GenApp is an NSF-funded framework for rapid generation of applications including feature rich science gateways. GenApp is being successfully used to produce science gateways wrapping scientific programs. Its organization is designed to simplify the process of adding new features and capabilities to generated applications. A limited set of definition files define application generation. To bring a new executable into GenApp, one creates a single “module” definition file. The executable must run on some compute resource accessible by the generated application. Installations of the executable on target resources may be complex. To simplify portability of execution, we introduce automatic containerization of defined modules and integration of container execution. Abaco is an NSF-funded web service and distributed computing platform providing functions-as-a-service (FaaS) to the research computing community. Abaco implements functions using the Actor Model of concurrent computation. We introduce GenApp integration of execution with Abaco as a resource. © 2019 Association for Computing Machinery.","Actor, containers, science gateways",1,0,0,1
