doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.3991/ijoe.v15i08.9795,Implementation basic network design with NetKit for evaluation of network learning,International Journal of Online and Biomedical Engineering,2019,Article,"A virtual laboratory with a network emulator environment using NetKit is one of series of basic network laboratories on basic computer network competencies where students are given practical trial opportunities at low costs and little effort in their implementation. Teaching computer network subjects to be easily understood by students needs an instructional media as a tool in delivering material. This media uses computer virtualization technology, i.e. creating a virtual laboratory, as a means of students in conducting experiments from the material that has been obtained. In virtual laboratories it is possible to implement network topology designs based on actual network topologies. This implementation is used as a testing tool before the network topology is implemented on the actual network. Therefore, errors can be identified first without disturbing the system that is already running. For testing, the students are given training using a basic network design consisting of the implementation of routing tests, firewalls, ftp server implementation and web server. This paper is aimed at describing ways to develop a virtual laboratory with a network emulator environment using NetKit. Moreover, several exercises on network topology implementation that are applied directly to the real world with NetKit are introduced, such as describing laboratory settings, describing the main parts of the lab, illustrating lab instructions, and reporting lab feeds. © 2019.","computer networks, learning media, Netkit, Network design, virtual laboratories",0,1,0,1
10.3991/ijoe.v16i14.16997,Usage of A Virtual Environment to Improve the Teaching of Fluid Mechanics,International Journal of Online and Biomedical Engineering,2020,Article,"In many fields of study, physical sub-areas are treated mathematically in order to teach students the tools for optimization in their professional lives. This often means that the understanding of the physical interrelationships is left out in the cold. Practical experiments are often unsuitable for clarification, since important quantities in the mathematical formulation cannot be made visible in experiments (or only with extreme effort). Numerical calculations may show these quantities, but students cannot carry them out for themselves. For this purpose, the software Unreal engine 4 is used to create a virtual environment for fluid mechanics and compared with other methods to improve the teaching of the fundamentals of fluid mechanics. The virtual environment enables the students to influence the flow in order to experience and examine the basic physical effects. The results were used and evaluated in exercises and tutorials associated to the fluid mechanics’ course. Benefits for the use of virtual reality (VR) in teaching were ascertained. © 2020. All rights reserved.","fictitious domain, fluid mechanics, immersive learning, virtual laboratory, virtual reality, Visualization techniques",0,1,0,1
10.3991/ijoe.v17i08.23359,Practical Work of Digital System Course Based on Virtual Laboratory,International Journal of Online and Biomedical Engineering,2021,Article,"In this paper, a virtual laboratory is used for digital systems practice courses which are carried out online. The research step begins with designing a virtual laboratory portal with Moodle E-Learning software to provide practice management services. The trial was carried out by running an online collaborative practice by applying the Breadboard simulator and the TeamViewer application. The research subjects were 20 students of the Informatics Engineering study program. The data collection instrument used a student perception questionnaire on the instructional aspect and a student perception questionnaire on the appearance of the learning model and ease of operation. Descriptive analysis was carried out using perception level criteria. The results showed that the virtual laboratorybased Digital System practice learning model had a positive perception of the instructor aspect, the learning model display aspect and ease of operation as well as increasing student motivation in carrying out practical activities. © 2021. All Rights Reserved.","collaborative online, digital system course, JavaBreadboard, TeamViewer, virtual laboratory",0,1,0,1
10.3991/ijoe.v17i13.24529,Fostering Students’ Cognitive Achievement Through Employing Virtual Reality Laboratory (VRL),International Journal of Online and Biomedical Engineering,2021,Article,"Titration is one of chemistry concepts which highly requires laboratory work in the learning process. However in the implementation, many obstacles are often encountered in a conventional laboratory such as lack of materials, tools, and times which make it less optimal. Evidently these issues could be solved by employing Virtual Reality (VR) technology. Thus far VR makes great contributions especially to the education sector. One of them is through combining it in the process of developing virtual laboratory. Virtual laboratory played an important role in the learning process specifically in terms of laboratory works. It was possible to manipulate 2D (virtual world) objects similar to 3D (real world) objects. This study developed Virtual Reality Laboratory (VRL) to analyze its characteristics, quality, and impact on students' cognitive achievement. A research and development (R&D) method with a post-test design was applied in this study. The subjects of this study were 102 high school students in class XI. The samples were divided into 3 classes, namely CC (real laboratory); EC-1 (VRL); and EC-2 (real laboratory and VRL). The findings of students' cognitive achievement were analyzed using ANOVA and it was found that there were significant differences in students' cognitive achievement in those three classes. Students who used VRL had higher cognitive achievement than students who used the conventional one. VRL also received excellent grades from chemistry educators. Thus, VRL is very useful as a supplement in the teaching and learning process. © 2021, International journal of online and biomedical engineering. All Rights Reserved.","cognitive achievement, titration, virtual reality, virtual reality laboratory",0,1,0,1
10.3991/ijoe.v7i1.1523,"Interactive lab to learn radio astronomy, microwave &amp; antenna engineering at the Technical University of Cartagena (Spain)",International Journal of Online and Biomedical Engineering,2011,Article,"An initiative carried out at the Technical University of Cartagena (UPCT, Spain) to encourage students and promote the interest for Scientific and Engineering Culture between society is presented in this contribution. For this purpose, a long-term project based on the set-up of an interactive laboratory surrounding a small Radio Telescope (SRT) system has been carried out. The main novelty is that this project is entirely being developed by students of last courses of our Telecommunication Engineering Faculty, under the supervision of four lecturers. This lab offers the possibility to remotely control the SRT, and it provides a set of multimedia web-based applications to produce a novel, practical, multidisciplinary virtual laboratory to improve the learning and teaching processes in related sciences and technologies.","Electrical engineering education, Electromagnetic engineering education, radio astronomy, remote and virtual laboratories, Systems engineering education",0,1,0,1
10.3991/ijoe.v7i2.1638,Computer networks E-learning based on interactive simulations and SCORM,International Journal of Online and Biomedical Engineering,2011,Article,"This paper introduces a new set of compact interactive simulations developed for the constructive learning of computer networks concepts. These simulations, which compose a virtual laboratory implemented as portable Java applets, have been created by combining EJS (Easy Java Simulations) with the KivaNS API. Furthermore, in this work, the skills and motivation level acquired by the students are evaluated and measured when these simulations are combined with Moodle and SCORM (Sharable Content Object Reference Model) documents. This study has been developed to improve and stimulate the autonomous constructive learning in addition to provide timetable flexibility for a Computer Networks subject.","computer networks, EJS, Java simulations, KivaNS, Learning assessment",0,1,0,1
10.3991/ijoe.v7i4.1785,The introduction of a new virtual microscope into the eLearning platform of the Medical University of Graz,International Journal of Online and Biomedical Engineering,2011,Article,"In 2002 the Medical University of Graz (MUG) introduced its first Learning Management System (LMS). One of the first applications developed was a virtual microscope 1.0 (VM 1.0) to be used by students via a standard web browser. The basic idea was to offer the functionality of a microscope via an interactive application which is integrated within the LMS. The main advantages of that concept were saving costs, enhancing the flexibility for students and utilizing additional features and possibilities offered by new media. Cost saving was achieved by replacing hundreds of expensive physical microscopes by the virtual microscope, which can be used on any PC with a standard web browser. After more than 8 years the technology as well as the functionality of the VM 1.0 was now out-dated. We describe the stages to introduce a VM 2.0 within VMC/Moodle in order to help other universities who want to introduce a VM for their students to speed up the decision process and to avoid possible traps.","e-learning, Multimedia applications, New learning applications, virtual laboratory",0,1,0,1
10.3991/ijoe.v8iS1.1945,Physics experiments at the UNEDLabs portal,International Journal of Online and Biomedical Engineering,2012,Article,"UNEDLabs is a web portal based on a free, modern, open source, and well-known learning management system: Moodle. This portal joins two theme networks of virtual and remote laboratories (one for Control Engineering and another one for Physics, named AutomatL@bs and FisL@bs, respectively) together. AutomatL@bs has been operative for five years now. Following AutomatL@bs' scheme, FisL@bs was created as a network of remote and virtual laboratories for physics university education via the Internet to offer students the possibility of performing hands-on experiences in different fields of physics in two ways: simulation and real remote operation. Now, both FisL@bs and AutomatL@bs join together (while maintaining their independency) into an unique new web portal called UNEDLabs. This work focuses on this new web environment and gives a detailed account of a novel way in Physics to let distance learning students gain practical experience autonomously. This paper explains how the new portal works and the software tools used for creating it. In addition, it also describes the physics experiments which are already operative.","distance learning, physics, remote labs, virtual labs, web-based experimentation",0,1,0,1
10.3991/ijoe.v8iS3.2267,An open source multiplatform virtual laboratory for engineering education,International Journal of Online and Biomedical Engineering,2012,Article,"An autonomous and multiplatform virtual laboratory for educational purposes is presented. The implemented platform includes a server with a SSH (Secure SHell) connection and a separated repository containing the virtual experiments. The programming of the experiments is implemented in Java language based tool, the EJS (Easy Java Simulation) and uses an external computation engine, for example Matlab. The virtual laboratory provides control system experiments at University level. Two application examples are described, namely, a magnetic levitator and an inverted pendulum-cart system. The virtual laboratory has been successfully used for education and training of Electronics Engineering students. A discussion of the results of this e-learning experience is also presented.","control experiment, e-learning, open source software, virtual laboratory",0,1,0,1
10.3991/ijoe.v8iS4.2278,A componentizable server-side framework for building remote and virtual laboratories,International Journal of Online and Biomedical Engineering,2012,Article,"Currently, virtual/remotes laboratories are often being built to improve learning and researching capabilities in some areas of knowledge. Generally these virtual/remotes laboratories are built from scratch again and again, instead of reusing software and hardware infrastructures. This paper presents a new framework, RVLab, to help developers building flexible and robust server-side virtual and remotes laboratories quickly. RVLab affords support for the basic requirements of these systems such as the user management or the resources (instruments and devices) reservation. Unlike other lab systems, RVLab is adapted to devices and instruments of any real laboratory due to a secure and robust mechanism that allows the remote execution of lab programs. Moreover, it improves the user interaction with real labs, providing a real-time visualization of experiments and lab instruments by means of the control of video camera placed into lab, and the transmission of video streaming with different quality to users.","remote laboratory, Server-side framework, virtual laboratory",0,1,0,1
10.3991/ijoe.v9i6.3075,Remote triggered virtual laboratory on automotive engineering,International Journal of Online and Biomedical Engineering,2013,Article,"Remote triggered virtual laboratory on automotive systems is an initiative by Indian Institute of Technology Kharagpur, where a student can access and conduct experiments on an internal combustion engine over the internet from remote locations. The lab introduces student to the basic experiments on a single cylinder petrol engine loaded by an eddy current dynamometer. The student has a choice to download the actual experimental data over the internet for subsequent analysis or also browse through a sample calculation. The experimental setup consists of an instrumented single cylinder petrol engine coupled to an eddy current dynamometer which is controlled by a PC based controller. A diverse range of experiments could be performed using this setup which includes noise and vibration monitoring as well as basic performance monitoring of the engine.","engines, Load, Noise, Power, vibrations",0,1,0,1
10.3991/ijoe.v9i6.3176,Development of virtual laboratory experiments in ilabs,International Journal of Online and Biomedical Engineering,2013,Article,"The article describes the experience of developing Internet-oriented cross-platform interactive visualization system objects and processes with the organization of computer access to real laboratory equipment, interfacing with packages research software and specialized scientific databases on engineering Automobile and Road Complex in teaching Moscow Automobile and Road construction State Technical University (MADI).","Automated control systems, computer networks, controllers, Distance education technologies, e-learning, E-learning resources, virtual labs",0,1,0,1
10.3991/ijoe.v9iS8.3362,Boole-weblab-FPGA: Creating an integrated digital electronics learning workflow through a hybrid laboratory and an educational electronics design tool,International Journal of Online and Biomedical Engineering,2013,Article,"During the last years the presence of remote laboratories has been growing. However, many labs focus on providing a very specific experience, intended to prove a specific point or to carry out a specific practice, rather than to help the student acquire a wider range of skills through several different uses of the lab. This paper describes the creation of Boole-WebLab-FPGA, a system which integrates Boole-Deusto -an educational electronics design tool- and WebLab-Deusto-FPGA. The latter is a hybrid remote laboratory which lets users program a real FPGA board remotely. This real, physical board has been given the capability to interact with not only real hardware (LEDs), but also with virtual simulations of more complicated models, such as a watertank. The integration of these tools in a single system provides an attractive workflow for teachers and students. Students can design a combinational circuit easily through Boole-Deusto and immediately (in the same lecture session, if they so wish) try it on real hardware. Because additionally that real hardware can also be interacting with a virtual simulation, a wide range of experiments can be proposed and the replay potential of the laboratory is increased.","augmented reality, digital electronics, Hybrid laboratories, remote laboratories, virtual laboratories",0,1,0,1
10.4018/jvple.2010100101,Low-cost virtual laboratory workbench for electronic engineering,International Journal of Virtual and Personal Learning Environments,2010,Article,"The laboratory component of undergraduate engineering education poses challenges in resource constrained engineering faculties. The cost, time, space and physical presence requirements of the traditional (real) laboratory approach are the contributory factors. These resource constraints may mitigate the acquisition of meaningful laboratory experiences by students, which is especially true in developing countries. Virtual laboratories can be used to complement the traditional laboratory to enhance students' laboratory experience. In extreme cases of lack of resources, the virtual lab can be used as an alternative laboratory . Although some research on the implementation of virtual laboratories has occurred, more efforts are required because of the diverse experiential needs and requirements of the engineering curriculum. This paper presents a low-cost, web-based virtual laboratory workbench for use as part of undergraduate electronic engineering courses. Some distinguishing features of the virtual workbench are that students can undertake curriculum-based laboratory activities in a realistic manner; it integrates a Bayesian Network-based assessment structure for the assessment of students' performance; and it affords the instructor flexibility in designing laboratory exercises. Copyright © 2010, IGI Global.","Bayesian Networks, Performance Assessment, Resource-Constrained Faculties, Traditional Laboratory, virtual laboratory",0,1,0,1
10.4028/www.scientific.net/AMM.128-129.1097,The construction of network virtual laboratory for measurement and control technology of Panzhihua university,Applied Mechanics and Materials,2012,Conference Paper,"First of all, with the actual situation of measurement and control technology laboratory in Panzhihua university, this paper put forward a construction idea of LabVIEW-based measurement and control technology virtual laboratory, and construct the basic experiment modules and the comprehensive experiment modules. And then, the paper describes the key technologies of the network virtual laboratory, gives the overall structure design and the website function module design of network virtual laboratory for the measurement and control technology.","Construction, LabVIEW, Measurement and control technology, Network virtual laboratory",0,1,0,1
10.4028/www.scientific.net/AMM.401-403.1415,Research and design of digital signal processing virtual experiment platform,Applied Mechanics and Materials,2013,Conference Paper,"An intelligent virtual experiment platform can effectively solve the shortcomings of traditional laboratory which is limited by space, time and cost. In this paper, the relevant characteristics of the digital signal processing experiments, the design of a digital signal processing virtual experiment platform. The platform uses B/S architecture model and the Java language, it has platform-independent. The platform allows the user to independently build experimental process, innovation and experimentation; while providing component registration, users can use their own familiar language development component. Through experiments and registered instance, the feasibility and operability of the platform is verified, and it has a good practical value. © (2013) Trans Tech Publications, Switzerland.","databases, Digital signal processing, Java, virtual laboratory, web",0,1,0,1
10.4028/www.scientific.net/AMM.608-609.621,Research on mechanical animation based on flash programming technology,Advanced Materials Research,2014,Conference Paper,"This paper proposes to realize interaction technology based on Flash, establish mechanical method with virtual scene, interactive virtual laboratory, open, combined with 3D and 2D. So it can effectively solve the problem of inadequate funding and limitations in time and space for students. The paper analyze the development of virtual experiment at home and abroad, by the various studies comparing and virtual reality technology theory and comparison, according to the characteristics of Flash mechanical science and technology, developed a set of virtual experiment teaching platform that student will self observation, self assembly of equipment, independent programming connection, 3D simulation and analysis of integrated technology. It has visual, interactive, extensible many development advantages. © (2014) Trans Tech Publications, Switzerland.","Flash, Network interactive browsing, virtual laboratory, Web3D",0,1,0,1
10.4028/www.scientific.net/AMM.619.303,Process control virtual laboratory: Temperature control based on LabVIEW for convection heat transfer,Applied Mechanics and Materials,2014,Conference Paper,"The process control virtual laboratory is created by using LabVIEW for demonstrating process control via manipulating a simulated model of a physical process. In this study, a system of convection heat transfer in a rectangular duct is set up and connected with a data acquisition card and a computer serving for an advanced virtual laboratory aimed at supporting teaching and learning in Instrumentation and Control Engineering courses at Pathumwan Institute of Technology. The use of the virtual laboratory facilitates the ongoing evolution of the teaching method from a traditional didactic lecture and laboratory course to a more student-centered approach. The LabVIEW application is used to conduct several tasks including user interface design, publishing and sharing measured data, instrument control and remote access to a system in the Process Control Laboratory. Using LabVIEW software, students can familiarize the basic skills necessary to use equipment and software because the control systems in many industrial processes can be implemented on a computer which runs on LabVIEW. © (2014) Trans Tech Publications, Switzerland.","Heat transfer, LabVIEW, process control, Temperature control, virtual laboratory",0,1,0,1
10.4028/www.scientific.net/AMM.687-691.2031,Design and development of computer network virtual experiment system architecture,Advanced Materials Research,2014,Conference Paper,"With the continuous development of computer and network technology, network virtual laboratory has gained increasing popularity. This paper mainly introduces the basic characteristics and its architecture, four kinds of key technology for the realization of virtual laboratory: Java, ActiveX, VRML, ASP, and finally discusses some problems that the virtual laboratory development process should pay attention to. © 2014, Trans Tech Publications, Switzerland.","Modern educational training, virtual laboratory, web",0,1,0,1
10.4028/www.scientific.net/AMR.230-232.1293,A study of operable 3-D virtual laboratory,Advanced Materials Research,2011,Conference Paper,"In this work an interactive teaching tool related to the operable virtual 3-D laboratory has being presented. Though defining the lighting and material, and rendering the scene environment, a remarkable virtual laboratory appears as 3-D figures. As well as combining the ramble, animation and interactivity with the 3-D model, a realistic feel of the experiment presents to us. Data information combine with 3-D model achieve a realistic feel of the experiment and to enhance the students' understanding of some complex concepts. Based on the virtual laboratory model, a group of experiments are developed, including wind tunnel, a Bernoulli equation rig and a stream line rig, etc. © 2011 Trans Tech Publications, Switzerland.","3D model, interactivity, OpenGL, virtual laboratory",0,1,0,1
10.4028/www.scientific.net/AMR.243-249.6138,Study on virtual building electricity laboratory,Advanced Materials Research,2011,Conference Paper,"Constructing a building electricity laboratory needs much fund because relevant equipment is developing fast. The virtual building electricity laboratory based on virtual reality technology and network technology seems to be a possible way to instruct students in electricity experiments when most colleges can not afford to expensive and constant-upgrade equipment. It studies the possibility of virtual building electricity laboratory in technology, constructs basic structure of virtual laboratory operational system, and researches electricity experiment system module functions. © (2011) Trans Tech Publications.","Virtual building electricity laboratory, virtual reality",0,1,0,1
10.4028/www.scientific.net/AMR.268-270.2150,LabVIEW-based virtual laboratory for digital signal processing,Advanced Materials Research,2011,Conference Paper,"Based on National Instruments LabVIEW 2009, a network-edition virtual laboratory for digital signal processing (DSP) has been developed. Which is composed of three functional modules, that is, virtual experiment table, information management, and network communication. Hereinto, virtual experiment table is composed of two sub-modules, i.e. resource & document and simulation experiment; information management module is composed of four sub-modules, i.e. database, user registration, security verification and system management; network communication module is implemented by LabVIEW Web Server. The DSP Virtual Laboratory is suit for experimental teaching of a range of subjects, such as Digital Signal Processing, Signals & Systems, etc. And the designed virtual laboratory can provide users with a remote virtual experimental platform without time and space constraints. © (2011) Trans Tech Publications, Switzerland.","Digital signal processing, Frequency domain analysis, LabVIEW, Time domain analysis, virtual laboratory",0,1,0,1
10.4028/www.scientific.net/AMR.756-759.3043,The implementation of virtual studio laboratory based on web,Advanced Materials Research,2013,Conference Paper,"The studio has extraordinary meaning of the personnel training of the specialty. According to the actuality and application demand of colleges and universities, we plan to construct a virtual studio laboratory. The paper introduces the system functional components of virtual studio laboratory, elaborates the realization of technologies of virtual studio laboratory, analyses the virtual studio laboratory's application meaning in teaching in the end. Appling the virtual studio laboratory in teaching, we can acquire well teaching effect. The virtual studio laboratory has definite promotional value, can be used in the education and teaching of film and television producing extensively. © (2013) Trans Tech Publications, Switzerland.","3D modeling, human-computer interaction, virtual experiments, virtual laboratory, Virtual studio, web",0,1,0,1
10.4028/www.scientific.net/KEM.572.582,Interactive virtual platform for simulating a concrete compression test,Key Engineering Materials,2014,Article,"Laboratory practices in technical degrees are usually crowded, what makes that many students waste the opportunity of putting into practice the knowledge acquired in theoretical classes. Taking this into account, an interactive virtual platform (IVP) is presented in this paper for enhancing students' self-learning of one of the most commonly used in engineering material tests: the compression test for concrete samples. In order to carry out such innovative teaching approach, a computational modeling of a virtual materials laboratory was developed including an interactive compression test machine. This way, by using this IVP, students can freely interact with the virtual compression machine during out of class study time. According to this approach, the aim of this computational application is essentially didactic, since (i) this tool allows students to get familiar with concrete compression test and, in this way, (ii) the knowledge acquired by means of such tool can be really useful for improving the students' learning performance during their later pressential laboratory practices. © 2014 Trans Tech Publications, Switzerland.","Concrete compression tests, engineering education, Interactive virtual platform, virtual laboratory",0,1,0,1
10.4028/www.scientific.net/SSP.220-221.1008,Virtual laboratory for study on automation and robotics,Solid State Phenomena,2015,Article,"The paper describes the concept of an Advanced Virtual Laboratory for Automation and Robotics using stereoscopic 3D video transmission augmented with computer generated virtual reality elements supporting students in understanding and constructing their personal conceptual knowledge of designing and controlling robotised and automated facilities. The article presents the assumptions and analysis of a modern virtual laboratory for robotics improving the process of education and responding to the needs of a modern market. © (2015) Trans Tech Publications, Switzerland.","augmented reality, Modern learning, robotics, virtual laboratory",0,1,0,1
10.4108/ICST.SIMUTOOLS2010.8636,On enabling real-time large-scale network simulation in geni: The PrimoGENI approach,International ICST Conference on Simulation Tools and Techniques,2010,Conference Paper,"The Global Environment for Network Innovations (GENI) is a community-driven research and development effort to build a collaborative and exploratory network experimentation platform, a ""virtual laboratory"" for the design, implementation and evaluation of future Internets. In this paper, we present an overview of PrimoGENI, a GENI project with the goal of extending the GENI suite of interoperable infrastructure to allow network experiments at scale, involving physical, simulated and emulated network entities. Copyright © 2010 ICST.","emulation, real-time simulation, virtualization",0,1,0,1
10.5176/978-981-08-5480-5_069,Towards teaching secondary school physics in an immersive 3D game environment,"Computer Games, Multimedia and Allied Technology, Proceedings",2010,Conference Paper,"Laboratory exercises are an important part of a secondary school physics class making an important contribution to their learning. Virtual laboratories have the advantage of allowing experiments that might be too dangerous or too costly in the real world. We present Gary's Lab, an experimental immersive 3D laboratory environment using computer game technology. Our system allows students considerable freedom in constructing apparatus, and running qualitative and quantitative experiments using that apparatus. We argue that the process of constructing experiments in interesting contexts might be expected to help students engage with their lessons, by focusing their attention on the apparatus and the methods of measurement used.",Physics education fps teaching,0,1,0,1
10.5194/gmd-9-3297-2016,The Marine Virtual Laboratory (version 2.1): Enabling efficient ocean model configuration,Geoscientific Model Development,2016,Article,"The technical steps involved in configuring a regional ocean model are analogous for all community models. All require the generation of a model grid, preparation and interpolation of topography, initial conditions, and forcing fields. Each task in configuring a regional ocean model is straightforward - but the process of downloading and reformatting data can be time-consuming. For an experienced modeller, the configuration of a new model domain can take as little as a few hours - but for an inexperienced modeller, it can take much longer. In pursuit of technical efficiency, the Australian ocean modelling community has developed the Web-based MARine Virtual Laboratory (WebMARVL). WebMARVL allows a user to quickly and easily configure an ocean general circulation or wave model through a simple interface, reducing the time to configure a regional model to a few minutes. Through WebMARVL, a user is prompted to define the basic options needed for a model configuration, including the model, run duration, spatial extent, and input data. Once all aspects of the configuration are selected, a series of data extraction, reprocessing, and repackaging services are run, and a ""take-away bundle"" is prepared for download. Building on the capabilities developed under Australia's Integrated Marine Observing System, WebMARVL also extracts all of the available observations for the chosen time-space domain. The user is able to download the take-away bundle and use it to run the model of his or her choice. Models supported by WebMARVL include three community ocean general circulation models and two community wave models. The model configuration from the take-away bundle is intended to be a starting point for scientific research. The user may subsequently refine the details of the model set-up to improve the model performance for the given application. In this study, WebMARVL is described along with a series of results from test cases comparing WebMARVL-configured models to observations and manually configured models. It is shown that the automatically configured model configurations produce a good starting point for scientific research. © Author(s) 2016.","Bundle, computer science, Domain (software engineering), simulations, Interface (Java), Process (engineering), grid, Wave model, distributed computing, virtual laboratory, Test case, lcsh:Geology, lcsh:QE1-996.5",0,1,0,1
10.5194/isprs-annals-V-5-2020-9-2020,Creating Immersive and Interactive Surveying laboratories in virtual reality: A differential leveling example,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",2020,Conference Paper,"Surveying engineering education includes several outdoor laboratories that complement and enhance theoretical concepts taught in class. In addition, outdoor laboratories develop student skills with instruments and surveying techniques. These laboratories are often affected by weather, leading to cancelled laboratories, which reduce the time students spend with instruments and disrupt/delay the academic plan. Furthermore, terrain characteristics are important in surveying, as each terrain and project introduce unique surveying challenges. However, training often takes places in one location, thus, limiting student comprehension and experience on how to use the same instrument and techniques in different terrain conditions. Virtual reality constantly gains ground in education, as it overcomes restrictions of physical laboratories and enhances student learning. This study discusses the development of a leveling laboratory in immersive and interactive virtual reality, as well as the challenges encountered. We have replicated a part of the Penn State Wilkes-Barre campus, where students conduct many of their physical laboratories, in virtual reality with geometric and photorealistic fidelity using remote sensing and photogrammetric methods. Dense point clouds derived from terrestrial laser scanning and small unmanned aerial surveys are used for terrain and man-made object modeling. In addition, we have developed software that simulates surveying instruments, their properties, and user/student interaction with the instrument (e.g., moving the tripod, leveling the level instrument and leveling rod, etc.). This paper demonstrates that by utilizing cutting-edge remote sensing and virtual reality technologies, we can create realistic laboratories that can supplement physical outdoor laboratories and improve/enhance undergraduate instruction of surveying students. © 2020 Copernicus GmbH. All rights reserved.","engineering education, point clouds, virtual environments, virtual laboratories, virtual reality",0,1,0,1
10.5194/isprs-archives-XLII-5-9-2018,A web-based virtual laboratory for satellite image processing and analysis,Int. Arch. Photogramm. Remote Sens. Spatial Inf. Sci.,2018,Conference Paper,"With continuous increase in the utilization of satellite images in various engineering and science fields, it is imperative to equip students with additional educational aid in subject of satellite image processing and analysis. In this paper a web-based virtual laboratory, which is accessible via internet to anyone around the world with no cost or constraints, is presented. Features of the laboratory has been discussed in addition to details regarding system architecture and its implementation. Virtual laboratory is tested by students, whose responses are also presented in this paper. Future development of this laboratory is outlined in the end. © Authors 2018.CC BY 4.0 License.","E-Learning tool, education, Satellite image processing, virtual laboratory, web-based",0,1,0,1
10.5194/isprsannals-I-4-131-2012,VIRTUAL CULTURAL LANDSCAPE LABORATORY BASED on INTERNET GIS TECHNOLOGY,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",2012,Conference Paper,"In recent years the transfer of old documents (books, paintings, maps etc.) from analogue to digital form has gained enormous importance. Numerous interventions are concentrated in the digitalisation of library collections, but also commercial companies like Microsoft or Google try to convert large analogue stocks such as books, paintings, etc. in digital form. Data in digital form can be much easier made accessible to a large user community, especially to the interested scientific community. <br><br> The aim of the described research project is to set up a virtual research environment for interdisciplinary research focusing on the landscape of the historical Mecklenburg in the north-east of Germany. Georeferenced old maps from 1786 and 1890 covering complete Mecklenburg should be combined with current geo-information, satellite and aerial imagery to support spatio-temporal research aspects in different scales in space (regional 1:200,000 to local 1:25.000) and time (nearly 250 years in three time steps, the last 30 years also in three time slices). <br><br> The Virtual Laboratory for Cultural Landscape Research (VKLandLab) is designed and developed by the Chair of Geodesy and Geoinformatics, hosted at the Computing Centre (ITMZ) and linked to the Digital Library (UB) at Rostock University. VKLandLab includes new developments such as wikis, blogs, data tagging, etc. and proven components already integrated in various data-related infrastructures such as InternetGIS, data repositories and authentication structures. The focus is to build a data-related infrastructure and a work platform that supports students as well as researchers from different disciplines in their research in space and time.","cultural landscapes, data infrastructure, interoperability, Spatial Information science, web-based",0,1,1,2
10.5220/0005439702600268,Designing a virtual laboratory for a relational database MOOC,International Conference on Computer Supported Education,2015,Conference Paper,"Technical advances in machine and system virtualization are creating opportunities for remote learning to provide significantly better support for active education approaches. Students now, in general, have personal computers that are powerful enough to support virtualization of operating systems and networks. As a consequence, it is now possible to provide remote learners with a common, standard, virtual laboratory and learning environment, independent of the different types of physical machines on which they work. This greatly enhances the opportunity for producing re-usable teaching materials that are actually re-used. However, configuring and installing such virtual laboratories is technically challenging for teachers and students. We report on our experience of building a virtual machine (VM) laboratory for a MOOC on relational databases. The architecture of our virtual machine is described in detail, and we evaluate the benefits of using the Vagrant tool for building and delivering the VM.","MOOC, Open education resources, Remote learning, Vagrant, virtualization",0,1,0,1
10.5220/0005477204180423,Web-based virtual labs: A cosmos - Evidence - Ideas as a design framework leading to good practice,International Conference on Computer Supported Education,2015,Conference Paper,"This paper presents three novel open, web-based, virtual laboratories for Physics. The labs are open, meaning they embody a complete Physics micro-world that implements all necessary Physics laws in algorithmic format. They run in real time and are deployed as Java applets, in order to be accessible via the World Wide Web, with minimum requirements on the client side. Additionally, the labs present a number of features, highly desirable for virtual labs, such as photorealistic graphics, direct manipulation, user friendliness, multiple visualizations of the experiments and the corresponding phenomena and multiple measuring instruments. Finally we present the main design principles on which the development of the labs were based and we propose good practices that can help the acceptance from the science teachers' community and the more effective way of implementation into the class situation.",Web-based virtual lab,0,1,0,1
10.5593/sgem2018/5.4/S22.043,"Virtual laboratory""geoinformation systems""",International Multidisciplinary Scientific GeoConference,2018,Conference Paper,"In this paper the approach to virtual laboratory ""Geoinformation Systems"" creation is proposed. Virtual laboratory is a complicated system that consists of a lot of hardware and software tools. The laboratory was created in order to improve the quality of education in the fields of geoinformatics and information technologies. The laboratory provides scientific support of the educational process, integration of innovative research and educational activities. During the course of self-study, students have the opportunity to communicate with each other, and thereby to develop the skills of collective work on large projects using modern and advanced information technology. The students work with knowledge base on the three levels of control: training testing; control testing with evaluation of knowledge; final testing, the results of which automatically generates an academic records. The laboratory provides comprehensive support for the scientific and educational activities – from training sessions (lectures, seminars etc.) with the use of modern educational technology to independent research work of students. In addition, the laboratory is the technological basis for further development and approbation of the concept of electronic research and educational complex: the methodologies of design and creation of hardware, software, information and organizational support, experimental evaluation of the complexity of the implementation of the developed architecture, evaluating the effectiveness of new educational technologies. A variety of different hardware and software tools allow to create a variety of educational routes. The composition and structure of the virtual laboratory is discussed. Experience of using the system is presented. The description of the curriculums and practical works is given. © 2018, International Multidisciplinary Scientific Geoconference. All rights reserved.","e-learning, Electronic scientific-educational complex, Geoinformation technologies, virtual laboratory",0,1,0,1
