doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.1145/2484762.2484780,"OSC ondemand: A web platform integrating access to HPC systems, web and VNC applications",Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"In this paper, we describe the OnDemand web platform for providing OSC users integrated access to HPC systems, web applications and VNC services. We present the user experience and implementation of OnDemand and compare it with existing science gateway approaches. © 2013 by the Association for Computing Machinery, Inc.","cyberinfrastructures, high-performance computing, OpenID, REST, virtual organizations, web platform",1,0,0,1
10.1145/2484762.2484784,Developing a high-volume batch submission system for earthquake engineering,Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"NEES is a network of 14 earthquake engineering labs distributed across the United States. As a part of the NEES effort NEESComm operates a comprehensive cyberinfrastructure that consists of the NEEShub and the NEES Project Warehouse. NEESComm provides consistent access to several High Performance Computing (HPC) venues. These venues include XSEDE, the Open Science Grid (OSG), Purdue Supercomputers, and NEEShub servers. In this paper, we describe the system we developed, Batchsubmit, which allows NEES researchers to make use of all these venues through the NEEShub science gateway. © 2013 by the Association for Computing Machinery, Inc.","Batch submission, earthquake engineering, high-performance computing, simulations",1,0,0,1
10.1145/2484762.2484800,Improvements of the ultrascan scientific gateway to enable computational jobs on large-scale and open-standards based cyberinfrastructures,ACM International Conference Proceeding Series,2013,Conference Paper,"The UltraScan data analysis application is a software package that is able to take advantage of computational resources in order to support the interpretation of analytical ultracentrifugation (AUC) experiments. Since 2006, the UltraScan scientific gateway has been used with ordinary Web browsers in TeraGrid by scientists studying the solution properties of biological and synthetic molecules. Unlike other applications, UltraScan is implemented on a gateway architecture and leverages the power of supercomputing to extract very high resolution information from the experimental data. In this contribution, we will focus on several improvements of the UltraScan scientific gateway that enable a standardized job submission and management to computational resources while retaining its lightweight design in order to not disturb the established workflows of its end-users. This paper further presents a walkthrough of the architectural design including one real installation deployment of UltraScan in Europe. The aim is to provide evidence for the added value of open standards and resulting interoperability enabling not only UltraScan application submissions to resources offered in the US cyber infrastructure Extreme Science and Engineering Discovery Environment (XSEDE), but also submissions to similar infrastructures in Europe and around the world. The use of the Apache Airavata framework for scientific gateways within our approach bears the potential to have an impact on several other scientific gateways too. © 2013 by the Association for Computing Machinery, Inc.","apache airavata, scientific gateways, Ultrascan, UNICORE, XSEDE",1,0,0,1
10.1145/2484762.2484806,Embedding CIPRES science gateway capabilities in phylogenetics software environments,Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"The explosive growth in DNA sequence data over the past decade makes it possible to clarify evolutionary relationships among all living things at an unprecedented level of resolution. Phylogenetic inference codes are computationally intensive, so turning this wealth of DNA sequence data into new insights about evolution requires access to high performance computing (HPC) resources. The CIPRES Science Gateway (CSG) was designed to meet this need by providing browser-based access to phylogenetic codes run on XSEDE compute resources. The CSG has lowered the barrier for access to HPC resources for biologists worldwide, supporting more than 6,100 users and enabling more than 600 publications over the past three years. Here we describe plans to create a new set of public CSG web services that can be accessed by any developer through a programmatic interface. These services will allow us to embed access to XSEDE resources within well-established phylogenetics software packages, thus leveraging the investments by developers in creating these rich work environments and by users in learning to use them. The services will also allow any developer with modest scripting skills to access and use CSG capabilities outside of the current browser interface. Our goal in creating these services is to allow scientists to conduct analyses without leaving their preferred work environment, whether that is a complex desktop application, a set of ad hoc scripted workflows, or the existing CSG browser interface. This paper describes the architectural design of the CSG web services, identifies potential issues that will be addressed in exposing programmatic access to HPC resources, and describes plans to embed the CSG web services in eight popular community applications. © 2013 by the Association for Computing Machinery, Inc.","CIPRES, phylogenetics, Representational state transfer, tree inference, web services",1,0,0,1
10.1145/2484762.2484808,Integration of science gateways: A case study with CyberGIS and opentopography,Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"Science gateways are collaborative software environments designed to enable community-driven development and use of cyberinfrastructure services, software tools, applications, and data through common interfaces, typically an online portal, customized to meet the needs of individual communities [1]. By abstracting the assemblage of cyberinfrastructure needed by the research communities and democratizing access to high-end computational resources, science gateways (e.g. those on XSEDE) provide a shared problem-solving environment and promote collaborations among community users. The integration work presented here represents a cutting-edge approach to coupling two independent geospatial software environments developed separately, namely CyberGIS [2] and OpenTopography [3]. © 2013 by the Association for Computing Machinery, Inc.","CyberGIS, Integration, OpenTopography, science gateways",1,0,0,1
10.1145/2484762.2484813,Idata: A community geospatial data sharing environment to support data-driven science,Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"With the advent of XSEDE, the national cyberinfrastructure has evolved from a set of traditional HPC resources to a broader range of digital services. Science gateways, which serve as portals to scientific applications, have also evolved as researchers are dealing with rapidly expanding scientific datasets and the increasingly complex workflows. More and more gateways are being developed to support integrated services for running data-driven applications on HPC resources such as those on XSEDE. To facilitate this type of workflow, there is a pressing need for web-based data management systems that are easy to use, support data upload, sharing, access and management, and can be integrated with advanced computation and storage resources. More importantly such systems need to be accessible by users from the broad research and education communities. In this paper, we describe the design and implementation of iData, a web-based community data publishing and sharing system. iData supports both generic file-based data collections and several commonly used environmental data collection formats including time series, GIS vector and raster data. Integrated data processing, visualization and filtering capabilities are provided for these data formats. Currently iData can be downloaded and deployed in a HUBzero-based gateway, and we plan to make it available for non-HUBzero platforms in the future. We present two examples in which iData has been successfully used to support research collaboration in driNET and GEOSHARE projects. © 2013 by the Association for Computing Machinery, Inc.","Community data, Data publishing, data sharing, geospatial data, HUBzero, Science gateway data management, XSEDE",1,0,0,1
10.1145/2484762.2484815,US-SOMO cluster methods: Year one perspective,Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"UltraScan Solution Modeler (US-SOMO) computes hydiodynamie parameters and small-angle scattering data from biological macromolecular structural representations and compares them with experimental data for structural determination and validation. At XSEDE 12, a GUI integrated gateway was introduced to offload large computations to various HPC resources. The gateway was directly integrated into the Qt/GUI based software to allow the users a seamless experience. The software is available as source code or precompiled for Apple Mac OSX, MS-Windows and Linux. Current cluster resources include TACC Lonestar and Stampede, SDSC Trestles and a 256 CPU cluster local to the University of Texas Health Science Center at San Antonio. The simplicity of design allowed the implementation of a new method of modeling small angle scattering data that provided new scientific insights and was presented at the 2012 international small-angle scattering conference. Since introduction, multiple workshops have been taught and users are beginning to utilize the gateway in their biological research. © 2013 by the Association for Computing Machinery, Inc.","Analytical ultracentrifugation, apache airavata, Bead modeling, Community outreach, Enabled science, Hydrodynamics, Open gateway computing environment, science gateways, Small angle scattering, Structural biology, Ultrascan",1,0,0,1
10.1145/2484762.2484816,A neuroscience gateway - Software and implementation,Conference on Extreme Science and Engineering Discovery Environment,2013,Conference Paper,"In this paper, we describe the neuroscience gateway (NSG), which facilitates access to high performance computing resources for computational neuroscientists. Through a simple web-based portal, the NSG provides a streamlined environment for uploading models, specifying HPC job parameters, querying running job status, receiving job completion notices, and storing and retrieving output data. The NSG architecture transparently distributes user jobs to appropriate HPC resources available through the XSEDE organization. © 2013 by the Association for Computing Machinery, Inc.","computational neuroscience, Neuronal tools, Science gateway software, web portal",1,0,0,1
10.1145/2494188.2494231,Capturing and sharing scientific research data,ACM International Conference Proceeding Series,2013,Conference Paper,"While researchers are primarily concerned with the output of their investigations, there is an increased focus on the datasets produced in investigations and their reusability. This work is focused on describing a technical scenario of scientific data management starting with the live data capture taking place in the investigation environment, followed by modeling and annotating of the raw data, data curation tools and finally publication of the datasets in a repository adhering to Linked Data principles. The solution is based on the eSciDoc platform but the process, the data formalization and other findings can be reused in any Virtual Research Environment (VRE) to achieve the same outcome. Special effort of the work is dedicated to the flexibility and quality of the data focusing on the preparation of the data for publication and provision of contextual information. © 2013 Author.","data management, e-science, Linked Open Data, Live Data Capture, Negative Data, provenance, semantic web",0,0,1,1
10.1145/2600428.2611178,VIRLab: A web-based virtual lab for learning and studying information retrieval models,International ACM SIGIR conference on Research & development in information retrieval,2014,Conference Paper,"In this paper, we describe VIRLab, a novel web-based virtual laboratory for Information Retrieval (IR). Unlike existing command line based IR toolkits, the VIRLab system provides a more interactive tool that enables easy implementation of retrieval functions with only a few lines of codes, simplified evaluation process over multiple data sets and parameter settings and straightforward result analysis interface through operational search engines and pair-wise comparisons. These features make VIRLab a unique and novel tool that can help teaching IR models, improving the productivity for doing IR model research, as well as promoting controlled experimental study of IR models.","IR models, teaching, virtual labs",0,1,0,1
10.1145/2616498.2616560,An open extensible multitarget application generation tool for simple rapid deployment of multiscale scientific codes,Conference on Extreme Science and Engineering Discovery Environment,2014,Conference Paper,"Combining modules wrapping a diversity of executable codes derived from various scientific research labs with a range of computational and data scales into a sustainable framework requires careful considerations. In the described framework, we have separated the module's executable codes from the user-interface and created an application generation tool which produces all the code necessary to create a web based science gateway simultaneously with a local GUI based application. This work was driven by requirements related to an international collaborative grant. This ongoing development is producing applications and will be in the hands of beta testers at the time of this publication. Copyright 2014 ACM.","CASE tools, science gateways",1,0,0,1
10.1145/2616498.2616561,Dynamically provisioning portable gateway infrastructure using docker and agave,Conference on Extreme Science and Engineering Discovery Environment,2014,Conference Paper,"The iPlant Agave Developer APIs are a Science-As-A-Service platform for developing modern science gateways. One trend we see emerging from our users is the aggregation of many different, distributed compute and storage systems. The rise in popularity in IaaS, PaaS, and container technologies has made the rapid deployment of elastic gateway infrastructure a reality. In this talk we will introduce Docker and the Agave Developer APIs then demonstrate how to use them to provision applications and infrastructure that are portable across any Linux hosting environment. We will conclude by using our lightweight gateway technology, GatewayDNA, to run an application and move data across multiple systems simultaneously. Copyright 2014 ACM.","API, Docker, Portability, REST, software-as-a-service",1,0,0,1
10.1145/2616498.2616563,Incorporating job predictions into the SEAGrid science gateway,Conference on Extreme Science and Engineering Discovery Environment,2014,Conference Paper,This paper describes the process of incorporating predictions of job queue wait times and run times into a Science Gateway. Science Gateways that integrate multiple resources can use predictions of queue wait times and run times to advice users when they choose where a job is executed or in an automated resource selection process. These predictions are also critical in executing workflows were it isn't feasible to have users specify where each task executes and the workflow management system therefore has to perform resource selection programmatically. SEAGrid science gateway has partly integrated the estimation of wait time prediction based on Karnak prediction service and is in the process of extending this to run time prediction. Copyright 2014 ACM.,"computational chemistry, Queue prediction, Run time prediction, Scheduling, science gateways",1,0,0,1
10.1145/2676585.2676591,Unified nanoscale gateway to HPC and Grid environments,Symposium on Information and Communication Technology,2014,Conference Paper,"Nanotechnology and advanced materials research is offered as a transformative technology with the potential to improve every aspect of social, physical, and economic well-being. Presently, the excellent research is running at Slovak Academy of Sciences (SAS) in various subfields and research disciplines in nanotechnology. As many other fields, nano-technology research also requires computational and infrastructure support, especially for modelling and simulations. From this point of view, the nanotechnology area represents a big challenge where different scales meet. The high performance computing (HPC) and the Grid computing gives a good chance to simulate real physical nano-structural systems even on atomic level under various external conditions. This paper presents the computational support approach in such environments: a scientific user-centric gateway into the high computational capacity for nanoscale simulations. Copyright 2014 ACM.","Advanced materials research, cloud computing, grid computing, high-performance computing, Micro-magnetism, modeling and simulations, nanotechnology, scientific gateways",1,0,0,1
10.1145/2753524.2753527,Science Gateway canvas: A business reference model for Science Gateways,Workshop on the Science of Cyberinfrastructure,2015,Conference Paper,"Science Gateways (SGs) have emerged as systems that facilitate access to cyberinfrastructures. There is a growing interest in the exploitation and development of SGs. However, it remains challenging to understand and design SG with the required properties because of the complex nature of SGs. Additionally, it is difficult to decide upon frameworks that can be used to build them. In this paper we propose the Science Gateway Canvas, a business reference model for SGs that embodies the common SG functions and their organization into groups and categories. We used the Science Gateway Canvas for a systematic analysis and comparison of the functions offered by a selection of available frameworks that are used to build SGs. This illustrated the applicability of the Science Gateway Canvas as a comprehensive and generic reference model for understanding SGs. The canvas can also be used for systematic analysis by scientists who are searching for an existing SG that supports their research goal or developers who want to determine the functional requirements for a new SG. Copyright © 2015 ACM.","Business reference model, Collaboratory, cyberinfrastructures, e-infrastructures, e-Research environment, e-science, problem solving environment , science gateways, Science Gateway Canvas (SGC), Science Gateway development, Science Gateway frameworks, Science Gateway technologies, science portal, virtual laboratory, virtual research environments",1,1,1,3
10.1145/2753524.2753529,Apache airavata as a laboratory: Architecture and case study for component-based gateway middleware,Conference on Extreme Science and Engineering Discovery Environment,2015,Conference Paper,"Science gateways are more than user interfaces to computational grids and clouds. Gateways are middleware in their own right, providing flexible, lightweight federations of heterogenous collections of computing resources (such as campus clusters, supercomputers, computational clouds), all of which remain challenges for many alternative middleware approaches. Gateways also are notable for providing science application-centric interfaces to computing resources rather than resource-centric views. An important challenge for science gateway research is to generalize specific science gateway strategies, defining a reference architecture that emcompasses major gateway capabilities while enabling implementation flexibility. Such a reference architecture should also enable ""platform as a service"" approaches that provide hosted versions of common gateway capabilities. In this paper, we summarize the Apache Airavata software system as a candidate reference architecture for science gateways. We propose the use of a component-based architecture to encompass major gateway capabilities (such as metadata management, meta-scheduling, execution management, and messaging). We examine the messaging system component in this abstract architecture in detail and describe its reimplementation and validation using third party messaging system software to replace a custom-built messaging system. Besides the operational validation of this specific component, we infer a preliminary validation of the overall architecture. The flexibility of component implementations within an overall architecture is essential as it allows gateway middleware to be the subject of distributed computing research for its own sake while also ensuring that we don't get locked into less than optimal implementations for gateway operations. Copyright © 2015 ACM.","apache airavata, distributed systems, Evolutionary architecture, Microservice architecture, science gateways",1,0,0,1
10.1145/2792745.2792781,Bring the NLACE model online using xseDE and HUBzero,Conference on Extreme Science and Engineering Discovery Environment,2015,Conference Paper,"In this paper, we describe a ""gateway as a service"" approach to help researchers bring their applications online quickly and make them available for the broad user community. This approach builds on the HUBzero technology and leverages the XSEDE HPC resources. It enables individual scientists and small research groups to quickly develop, deploy, and share their applications online without having to learn web programming and the XSEDE system level software stacks. The cost of such approach for a small team would be significantly lower than building a science gateway from scratch and sustaining it in the long run. The applicability of this approach was demonstrated via an XSEDE Extended Collaborative Support Service (ECSS) project we have recently completed for developing a biomechanical imaging (BMI) gateway. Our team consists of ECSS staff from Purdue University and biomechanical imaging researchers from Boston University and Rensselaer Polytechnic Institute. In the ECSS work, we were able to quickly develop an online tool for composing and executing NLACE model simulations on Gordon and visualizing the model output interactively using ParaView. The online tool runs on DiaGrid Hub (powered by HUBzero) with comprehensive support for job and workflow submission, tickets, content management, discussion forum, wiki, project, group, documentation, rating, citation, and usage tracking. Copyright © 2015 ACM.","Biomechanical imaging, HUBzero, Nlace model, science gateways, XSEDE",1,0,0,1
10.1145/2792745.2792784,The CIPRES workbench: A flexible framework for creating science gateways,Conference on Extreme Science and Engineering Discovery Environment,2015,Conference Paper,"Here we describe the CIPRES Workbench (CW), an open source software framework for creating new science gateways with minimal overhead. The CW is a web application that can be deployed on a modest server, and can be configured to submit command line instructions to any resource where the application has submission privileges. It is designed to be highly configurable / customizable, and supports GUI-based access to HPC resources through a web browser interface as well as programmatic access via a ReSTful API. Using browser access, the CW architecture creates an environment with secure user accounts where user input data, job results, and job provenance are stored. The ReSTful API allows users with a registered a client application to deliver command lines to analytical codes and retrieve results from remote compute resources. A development effort is underway to allow the CW to submit jobs via the Science Gateways as a Platform (SciGaP) services hosted at Indiana University. Copyright © 2015 ACM.","open source, Restful services, science gateways, SciGaP, software, Workbench",1,0,0,1
10.1145/2792745.2792786,Enabling HPC simulation workflows for complex industrial flow problems,Conference on Extreme Science and Engineering Discovery Environment,2015,Conference Paper,"The use of simulation based engineering taking advantage of massively parallel computing methods by industry is limited due to the costs associated with developing and using high performance computing software and systems. To address industries ability to effectively include large-scale parallel simulations in daily production use, two key areas need to be addressed. The first is access to large-scale parallel computing systems that are cost effective to use. The second is support for complete simulation workflow execution on these systems by industrial users. This paper presents an approach, and set of associated software components, that can support industrial users on large-scale parallel computing systems available at various national laboratories, universities, or on clouds. Copyright © 2015 ACM.","Parallel workflows, science gateways, Simulation based engineering",1,0,0,1
10.1145/2808006.2808034,Lab on a stick,Annual Conference on Information Technology Education,2015,Conference Paper,"Lab on a Stick (LoaS) is a portable, modular, and scalable way to teach networking, systems administration, and computer security related material to students of all ages. The LoaS model empowers educators to develop customized virtual laboratory environments hosted on commonly available USB flash drives that are easily distributable. The students can complete various networking or computer security related exercises in a classroom environment, or take the entire laboratory home to continue work at their own pace. A portable, decentralized virtual environment has many benefits over centralized approaches which are illustrated through four different use cases that each employ one of two different variations of the LoaS model. Lab on a Stick has been shown to be useful for full semester classes in higher education, cybersecurity summer camps for junior high and high school students, as well as for students who would like to extend their learning beyond what is traditionally offered in the classroom. This paper details the key benefits provided by the Lab on a Stick model, and also includes performance information gathered after evaluating LoaS on various USB 2.0 and 3.0 flash drives. Copyright 2015 ACM.","Certification training, IT education, Laboratory environments, Networking, virtualization",0,1,0,1
10.1145/2909132.2927471,Road mapping infrastructures for advanced visual interfaces supporting big data applications in virtual research environments,Workshop on Advanced Visual Interfaces,2016,Conference Paper,"Handling the complexity of relevant data requires new techniques about data access, visualization, perception, and interaction for innovative and successful strategies. In order to address human-computer interaction, cognitive efficiency, and interoperability problems, a generic information visualization, user empowerment, as well as service integration and mediation approach based on the existing state-of-the-art in the relevant areas of computer science has to be achieved. This workshop will address these issues with a special focus on supporting distributed Big Data analysis in Virtual Research Environments (VREs). In this way, the overall scope and goal of the workshop is to bring together researchers in these areas to achieve a road map, which can support the acceleration in research activities by means of transforming, enriching, and deploying advanced visual user interfaces for managing and using e-Science infrastructures. Advancements in this fields of research can i.e. support the, creation, configuration, management, and usage of distributed Big Data analysis in VREs. © 2016 Copyright held by the owner/author(s).","Advanced visual user interfaces, distributed big data analysis, Information visualization, User empowerment, virtual research environments",0,0,1,1
10.1145/2949550.2949574,Tools for studying populations and timeseries of neuroanatomy enabled through GPU acceleration in the computational anatomy gateway,Conference on Extreme Science and Engineering Discovery Environment,2016,Conference Paper,"The Computational Anatomy Gateway is a software as a ser-vice tool for medical imaging researchers to quantify changes in anatomical structures over time, and through the progres-sion of disease. GPU acceleration on the Stampede cluster has enabled the development of new tools, combining advan-tages of grid based and particle based methods for describ-ing fluid flows, and scaling up analysis from single scans to populations and timeseries. We describe algorithms for esti-mating average anatomies, and for quantifying atrophy rate over time. We report code performance on different sized datasets, revealing that the number vertices in a triangu-lated surface presents a bottleneck to our computation. We show results on an example dataset, quantifying atrophy in the entorhinal cortex, a medial temporal lobe brain region whose structure is sensitive changes in early Alzheimer's dis-ease. © 2016 ACM.","Computational anatomy, Medical imaging, Neuroscience, science gateways",1,0,0,1
10.1145/2949550.2949591,Anatomy of the SEAGrid science gateway,"Diversity, Big Data, and Science at Scale",2016,Conference Paper,"The SEAGrid science gateway provides scientists and educators with user interfaces and tools for conducting computational chemistry, material science, and engineering experiments online using XSEDE and campus computing resources. This paper describes the architecture of the recently completed technology refresh for the gateway, replacing its desktop user interface, adding a web browser user interface, using Apache Airavata middleware for job management, and providing enhanced data search and feature extraction capabilities. These introduce several challenges, particularly in providing unified authentication and authorization mechanisms to middleware services for the desktop and web clients, and in extending Apache Airavata middleware with new components. Access, authentication, and authorization problems were solved by using standard-based approaches (OAuth2, XACML) that were implemented by incorporating WSO2's Identity Server into both SEAGrid and Apache Airavata. SEAGrid-specific data extraction capabilities were added to Airavata middleware using a message-based component approach. This approach is generalizable to other advanced and gatewayspecific capabilities and enables Airavata to add additional data analysis components without modifying its core functionality. © 2016 ACM.","computational chemistry, distributed systems, material science, science gateways",1,0,0,1
10.1145/2949550.2949653,The XSEDE BLAST gateway: Leveraging campus development for the XSEDE community,Conference on Extreme Science and Engineering Discovery Environment,2016,Conference Paper,"This paper describes an XSEDE Extended Collaboration Support Service (ECSS) effort on scaling a campus-developed online BLAST service (BLASTer) into an XSEDE gateway to help bridge the gap between genomic researchers and advanced computing and data environments like those found in the Extreme Science and Engineering Discovery Environment (XSEDE) network. Biologists and geneticists all over the world use the suite of Basic Local Alignment Search Tools (BLAST) developed by the National Center for Biotechnology Information (NCBI) throughout the full spectrum of genomic research. It has become one of the de facto bioinformatics applications used in all variety of computing environments. BLASTer allows researchers to achieve those tasks faster and without expert computing knowledge by converting BLAST jobs to parallel executions. It handles all of the details of computation submission, execution, and database access for users through an intuitive web-based interface provided by the unique features of the HUBzero gateway platform. This paper details the core development of BLASTer for campus computing resources at Purdue University, some of its successes among the user community, and the current efforts by an ECSS scientific gateways project from XSEDE to include data-intensive use of resources like Wrangler at the Texas Advanced Computing Center (TACC) in the XSEDE network. The lessons learned from this project will be used to bring other XSEDE computing resources to BLASTer in the future and other programs like BLASTer to XSEDE users.","BLAST, BLASTer, DiaGrid, HTC job submission, HUBzero, XSEDE, XSEDE computing resources",1,0,0,1
10.1145/2949550.2949658,User behavior and usage patterns for a highly accessed science gateway,Conference on Extreme Science and Engineering Discovery Environment,2016,Conference Paper,"The CIPRES Science Gateway (CSG) is a public resource created to provide access to community phylogenetics codes on high performance computing resources. The CSG has been in operation since 2009 and has a large and growing user base. As a popular resource, the CSG provides an opportunity to study user behavior and usage patterns in a gateway environment. Here we examine CSG user and data turnover, job submission success rates, and causes for job failures. The results of our investigation provide a better understanding of the populations that use the CSG and point to areas where improvements can be made in meeting user needs and using resources more efficiently.","CIPRES, phylogenetics, science gateways, open source, Usage patterns, User behavior",1,0,0,1
10.1145/2974927.2974962,Cyberinfrastructure as a platform to facilitate effective collaboration between institutions and support collaboratories,ACM SIGUCCS Annual Conference,2016,Conference Paper,"Researchers, scientists, engineers, granting agencies, and increasingly complex research problems have given rise to the scientific ""collaboratory""-large organizations that span many institutions, with individual members working together to explore a particular phenomenon. These organizations require computational resources in order to support analyses and to provide platforms where the collaborators can interact. The XSEDE Community Infrastructure (XCI) group assists campuses in using their own resources and promotes the sharing of those resources in order to create collaboratories improving use of the nation's collective cyberinfrastructure. Currently XCI provides toolkits and training, and collaborates with organizations such as ACI-REF, XSEDE Campus Champions, and the Open Science Grid to identify tools and best practices that support the community. This paper discusses the progress in and barriers to developing a robust collaborative environment where computational resources can be shared.","ACI-REF, big data, Cluster computing, collaboration, collaboratories, Computation institute, Globus, Jetstream, Open science grid, science gateways, XCI, XSEDE",1,0,0,1
10.1145/3086567.3086570,Globus: A case study in software as a service for scientists,Workshop on Scientific Cloud Computing,2017,Conference Paper,"While some properties of SaaS have long been leveraged in science, particularly in science gateways, there is yet to be widespread adoption of SaaS models. For example, few scientific SaaS providers are publicly available, few leverage elastic cloud platforms, and none-with the exception of Globus-implement subscription-based models to recoup operations costs. Globus has employed the SaaS model for seven years and is fast approaching subscription levels that will support long-term sustainability. In this paper we discuss the SaaS paradigm and explore its suitability to scientific domains. We then describe how production Globus SaaS services are implemented, deployed, and operated. © 2017 ACM.","Globus, Research data management, Science as a service",1,0,0,1
10.1145/3093338.3093345,Advancing analysis of high resolution topography using distributed hpc resources in opentopography,Practice and Experience in Advanced Research Computing,2017,Conference Paper,The OpenTopography science gateway provides effcient online access to high resolution topographic data and processing tools for a broad spectrum of research communities. We have integrated XSEDE HPC resources into the OpenTopography processing work-flow to meet the growing demand for more complex and resource intensive algorithms from the wider community. © 2017 Association for Computing Machinery.,"data, HPC, LiDAR, science gateways, software, Topography",1,0,0,1
10.1145/3093338.3093353,Cloud-enabling a collaborative research platform: The gabbs story,Practice and Experience in Advanced Research Computing,2017,Conference Paper,"Modern cyberinfrastructures typically involve tightly integrated compute, storage and web application resources. They also form the basis of science gateways, which add their own science-specific processing or visualization capabilities. While some science gateways are intended as the central resource provider for a certain scientific community, others provide generic capabilities that are intended for further customization at each installation site. However, replicating their setup is a non-Trivial task often involving specific operating system, software package and configuration choices while also requiring allocation of the actual physical computing resources. Cloud computing provides an attractive alternative, simplifying resource provision and enabling reliable replication. We describe our ongoing efforts to cloud-enable a geospatial science gateway hosting general-purpose software building blocks termed GABBs, that provide geospatial data management, analysis, visualization and processing capabilities. We describe the various compute and storage resources and software underlying these building blocks and our automation of the deployment, software installation and configuration of this science gateway on the AmazonWeb Services (AWS) cloud platform. Some of the challenges that were encountered and resolved during this cloud-enabling process are also described. © 2017 Association for Computing Machinery.","cloud computing, cyberinfrastructures, science gateways",1,0,0,1
10.1145/3093338.3093359,Apache airavata sharing service a tool for enabling user collaboration in science gateways,Practice and Experience in Advanced Research Computing,2017,Conference Paper,"Science Gateways provide user environments and a set of supporting services that help researchers make effective and enhanced use of a diverse set of computing, storage, and related resources. Gateways provide the services and tools users require to enable their scientific exploration, which in-cludes tasks such as running computer simulations or per-forming data analysis. Historically gateways have been con-structed to support the workflow of individual users, but collaboration between users has become an increasingly im-portant part of the discovery process. This trend has created a driving need for gateways to support data sharing between users. For example, a chemistry research group may want to run simulations collaboratively, analyze experimental data or tune parameter studies based on simulation output gen-erated by peers, whether as a default capability, or through explicit creation of sharing privileges. As another example, students in a classroom setting may be required to share their simulation output or data analysis results with the in-structor. However most existing gateways (including the pop-ularly used XSEDE gateways SEAGrid, Ultrascan, CIPRES, and NSG), do not support direct data sharing, so users have to handle these collaborations outside the gateway environ-ment. Given the importance of collaboration in current scien-tific practice, user collaboration should be a prime consider-ation in building science gateways. In this work, we present design considerations and implementation of a generic model that can be used to describe and handle a diverse set of user collaboration use cases that arise in gateways, based on gen-eral requirements gathered from the SEAGrid, CIPRES, and NSG gateways. We then describe the integration of this shar-ing service into these gateways. Though the model and the system were tested and used in the context of Science Gate-ways, the concepts are universally applicable to any domain, and the service can support data sharing in a wide varietyof use cases. © 2017 ACM.","apache airavata, CIPRES, collaboration, Groups, NSG, science gateways, SciGaP, SEAGrid, sharing",1,0,0,1
10.1145/3093338.3093360,Sandstone HPC-A domain-general gateway for new HPC users,Practice and Experience in Advanced Research Computing,2017,Conference Paper,"The complexity of high-performance computing (HPC) resources poses many challenges to new users. A number of science gateways have been developed to increase the productivity of novice users by hiding the underlying infrastructure, however these solutions tend not to teach HPC skills that transfer easily outside of the gateway. In this paper we introduce a domain-general gateway, Sandstone HPC, that represents the HPC environment more naturally to novice users by abstracting the command-line interface and providing contextual help. We assess the degree to which Sandstone HPC improves upon the usability of the command-line interface by analyzing the results of a usability study conducted on both environments. We will also detail how the architecture promotes long-Term sustainability and a community-development model. © 2017 ACM.","high-performance computing, User Studies, Web-Based IDE",1,0,0,1
10.1145/3093338.3093361,Performance of image matching in the computational anatomy gateway: CPU and GPU implementations in opencl,Practice and Experience in Advanced Research Computing,2017,Conference Paper,"The Computational Anatomy Gateway is a software as a service tool that provides tools for analysis of structural MRI to the neuroimaging community by calculating diffeomorphic mappings between a user's data and well characterized atlas images. These tools include automatic parcellation of brain images into labeled regions, described by dense 3D arrays; and shape analysis of regions described by triangulated sur-faces, for hypothesis testing in specific populations. We have developed mapping techniques that combine the benefits of working with triangulated surfaces with those of working with dense images, and have been working toward uniting these two tools: To automatically perform shape analysis on each segmented subcortical structure simultaneously. In this work we investigate the performance of our algo-rithm across a wide range of input data, examining the effect of number of voxels in 3D images, number of vertices in tri-Angulated surfaces, and number of structures being mapped onto simultaneously. Further, we investigate the performance of our OpenCL code implemented in two different environ-ments: The Intel OpenCL environment on a CPU, and the CUDA OpenCL environment on a GPU. We identify a range of inputs, generally smaller datasets, for which the CPU out performs the GPU. Finally we show the feasibility of mapping onto all the human gray matter sub-cortical structures simultaneously, and discuss our strategy. © 2017 Copyright is held by the owner/author(s).","Computational anatomy, Dif-feomorphometry, GPU, Neuroimaging, OpenCL, science gateways",1,0,0,1
